product,start,end,paired_samples,duration_hours,max_spread_degC,sustained
PAB3_2022S2_HOBO_2_QLF,2022-09-23 07:43:40,2022-09-23 07:43:40,1,0.0,0.5829999999999984,False
PAB3_2022S2_HOBO_2_QLF,2022-09-23 11:43:40,2022-09-23 17:43:40,4,6.0,0.583000000000002,False
PAB3_2022S2_HOBO_2_QLF,2022-09-23 23:43:40,2022-09-24 03:43:40,3,4.0,0.583000000000002,False
PAB3_2022S2_HOBO_2_QLF,2022-09-24 07:43:40,2022-09-24 07:43:40,1,0.0,0.583000000000002,False
PAB3_2022S2_HOBO_2_QLF,2022-09-24 15:43:40,2022-09-24 17:43:40,2,2.0,0.5829999999999984,False
PAB3_2022S2_HOBO_2_QLF,2022-09-24 23:43:40,2022-09-25 03:43:40,3,4.0,0.583000000000002,False
PAB3_2022S2_HOBO_2_QLF,2022-09-25 09:43:40,2022-09-25 09:43:40,1,0.0,0.583000000000002,False
PAB3_2022S2_HOBO_2_QLF,2022-09-25 21:43:40,2022-09-26 05:43:40,5,8.0,0.5820000000000007,False
PAB3_2022S2_HOBO_2_QLF,2022-09-26 21:43:40,2022-09-27 03:43:40,4,6.0,0.5819999999999972,False
PAB3_2022S2_HOBO_2_QLF,2022-09-27 11:43:40,2022-09-27 19:43:40,5,8.0,1.747,False
PAB3_2022S2_HOBO_2_QLF,2022-09-28 07:43:40,2022-09-28 07:43:40,1,0.0,0.7750000000000021,False
PAB3_2022S2_HOBO_2_QLF,2022-09-28 11:43:40,2022-09-28 13:43:40,2,2.0,0.7880000000000003,False
PAB3_2022S2_HOBO_2_QLF,2022-09-28 17:43:40,2022-09-28 17:43:40,1,0.0,0.6810000000000009,False
PAB3_2023S1_HOBO_QLF,2022-09-29 10:08:51,2022-09-29 10:08:51,1,0.0,0.5839999999999996,False
PAB3_2025S2_HOBO_QLF,2025-05-08 10:56:51,2025-05-08 10:56:51,1,0.0,0.5910000000000011,False
PAB3_2025S2_HOBO_QLF,2025-05-08 18:56:51,2025-05-08 18:56:51,1,0.0,0.5899999999999999,False
PAB3_2025S2_HOBO_QLF,2025-05-09 06:56:51,2025-05-09 10:56:51,3,4.0,0.5920000000000023,False
PAB3_2025S2_HOBO_QLF,2025-05-10 10:56:51,2025-05-10 10:56:51,1,0.0,0.5919999999999987,False
PAB3_2025S2_HOBO_QLF,2025-05-11 08:56:51,2025-05-11 10:56:51,2,2.0,0.593,False
PAB3_2025S2_HOBO_QLF,2025-05-11 22:56:51,2025-05-12 04:56:51,4,6.0,0.5920000000000023,False
PAB3_2025S2_HOBO_QLF,2025-05-12 08:56:51,2025-05-12 10:56:51,2,2.0,0.593,False
PAB3_2025S2_HOBO_QLF,2025-05-12 16:56:51,2025-05-12 16:56:51,1,0.0,0.5919999999999987,False
PAB3_2025S2_HOBO_QLF,2025-05-13 00:56:51,2025-05-13 02:56:51,2,2.0,0.5920000000000023,False
PAB3_2025S2_HOBO_QLF,2025-05-13 08:56:51,2025-05-13 18:56:51,6,10.0,0.5920000000000023,False
PAB3_2025S2_HOBO_QLF,2025-05-13 22:56:51,2025-05-14 02:56:51,3,4.0,0.5899999999999999,False
PAB3_2025S2_HOBO_QLF,2025-05-14 08:56:51,2025-05-14 16:56:51,5,8.0,0.6890000000000001,False
PAB3_2025S2_HOBO_QLF,2025-05-14 20:56:51,2025-05-14 22:56:51,2,2.0,0.5909999999999975,False
PAB3_2025S2_HOBO_QLF,2025-05-15 02:56:51,2025-05-15 14:56:51,7,12.0,0.6890000000000001,False
PAB3_2025S2_HOBO_QLF,2025-05-15 18:56:51,2025-05-15 22:56:51,3,4.0,0.5899999999999999,False
PAB3_2025S2_HOBO_QLF,2025-05-16 02:56:51,2025-09-19 10:56:51,1517,3032.0,1.4490000000000016,True
PLES_2019S2_HOBO_QLF,2018-11-21 10:00:00,2018-11-21 10:00:00,1,0.0,1.1849999999999987,False
PLES_2019S2_HOBO_QLF,2018-11-21 12:00:00,2018-11-21 12:00:00,1,0.0,0.8889999999999993,False
PLES_2019S2_HOBO_QLF,2018-11-22 14:00:00,2018-11-22 14:00:00,1,0.0,0.593,False
PLES_2019S2_HOBO_QLF,2018-11-23 14:00:00,2018-11-23 14:00:00,1,0.0,0.7910000000000004,False
PLES_2019S2_HOBO_QLF,2018-11-24 12:00:00,2018-11-24 12:00:00,1,0.0,0.5950000000000024,False
PLES_2019S2_HOBO_QLF,2018-11-26 14:00:00,2018-11-26 15:00:00,2,1.0,0.8940000000000019,False
PLES_2019S2_HOBO_QLF,2018-11-27 16:00:00,2018-11-27 16:00:00,1,0.0,0.6930000000000014,False
PLES_2019S2_HOBO_QLF,2018-11-29 18:00:00,2018-11-29 18:00:00,1,0.0,0.6920000000000002,False
PLES_2019S2_HOBO_QLF,2018-12-06 16:00:00,2018-12-06 16:00:00,1,0.0,0.593,False
PLES_2019S2_HOBO_QLF,2018-12-07 13:00:00,2018-12-07 14:00:00,2,1.0,0.8960000000000008,False
PLES_2019S2_HOBO_QLF,2018-12-12 14:00:00,2018-12-12 14:00:00,1,0.0,0.7910000000000004,False
PLES_2019S2_HOBO_QLF,2018-12-12 17:00:00,2018-12-12 17:00:00,1,0.0,0.6890000000000001,False
PLES_2019S2_HOBO_QLF,2018-12-14 14:00:00,2018-12-14 14:00:00,1,0.0,0.9920000000000008,False
PLES_2019S2_HOBO_QLF,2018-12-15 17:00:00,2018-12-15 17:00:00,1,0.0,0.7930000000000028,False
PLES_2019S2_HOBO_QLF,2018-12-16 15:00:00,2018-12-16 15:00:00,1,0.0,0.5950000000000024,False
PLES_2019S2_HOBO_QLF,2018-12-23 15:00:00,2018-12-23 15:00:00,1,0.0,0.8900000000000006,False
PLES_2019S2_HOBO_QLF,2018-12-24 15:00:00,2018-12-24 15:00:00,1,0.0,0.8940000000000019,False
PLES_2019S2_HOBO_QLF,2018-12-25 17:00:00,2018-12-25 17:00:00,1,0.0,0.5940000000000012,False
PLES_2019S2_HOBO_QLF,2018-12-29 20:00:00,2018-12-29 20:00:00,1,0.0,0.5899999999999999,False
PLES_2019S2_HOBO_QLF,2019-01-03 12:00:00,2019-01-03 12:00:00,1,0.0,0.6890000000000001,False
PLES_2019S2_HOBO_QLF,2019-01-05 13:00:00,2019-01-05 13:00:00,1,0.0,0.5890000000000022,False
PLES_2019S2_HOBO_QLF,2019-01-05 19:00:00,2019-01-05 19:00:00,1,0.0,0.5850000000000009,False
PLES_2019S2_HOBO_QLF,2019-01-06 14:00:00,2019-01-06 14:00:00,1,0.0,1.2769999999999977,False
PLES_2019S2_HOBO_QLF,2019-01-07 15:00:00,2019-01-07 15:00:00,1,0.0,0.5909999999999975,False
PLES_2019S2_HOBO_QLF,2019-01-08 16:00:00,2019-01-08 16:00:00,1,0.0,0.786999999999999,False
PLES_2019S2_HOBO_QLF,2019-01-09 16:00:00,2019-01-09 16:00:00,1,0.0,0.6920000000000002,False
PLES_2019S2_HOBO_QLF,2019-01-12 16:00:00,2019-01-12 16:00:00,1,0.0,0.6930000000000014,False
PLES_2019S2_HOBO_QLF,2019-01-12 18:00:00,2019-01-12 18:00:00,1,0.0,0.690999999999999,False
PLES_2019S2_HOBO_QLF,2019-01-13 19:00:00,2019-01-13 19:00:00,1,0.0,0.8900000000000006,False
PLES_2019S2_HOBO_QLF,2019-01-14 17:00:00,2019-01-14 17:00:00,1,0.0,0.5950000000000024,False
PLES_2019S2_HOBO_QLF,2019-01-15 18:00:00,2019-01-15 18:00:00,1,0.0,0.6940000000000026,False
PLES_2019S2_HOBO_QLF,2019-01-20 13:00:00,2019-01-20 13:00:00,1,0.0,0.8940000000000019,False
PLES_2019S2_HOBO_QLF,2019-01-21 14:00:00,2019-01-21 14:00:00,1,0.0,1.2900000000000027,False
PLES_2019S2_HOBO_QLF,2019-01-23 13:00:00,2019-01-23 14:00:00,2,1.0,0.6960000000000015,False
PLES_2019S2_HOBO_QLF,2019-01-23 16:00:00,2019-01-23 16:00:00,1,0.0,0.5940000000000012,False
PLES_2019S2_HOBO_QLF,2019-01-24 14:00:00,2019-01-24 17:00:00,4,3.0,0.7950000000000017,False
PLES_2019S2_HOBO_QLF,2019-01-25 15:00:00,2019-01-25 16:00:00,2,1.0,0.9000000000000021,False
PLES_2019S2_HOBO_QLF,2019-01-26 16:00:00,2019-01-26 17:00:00,2,1.0,0.7959999999999994,False
PLES_2019S2_HOBO_QLF,2019-01-27 15:00:00,2019-01-27 15:00:00,1,0.0,0.8000000000000007,False
PLES_2019S2_HOBO_QLF,2019-01-28 17:00:00,2019-01-28 17:00:00,1,0.0,0.5969999999999978,False
PLES_2019S2_HOBO_QLF,2019-02-01 13:00:00,2019-02-01 13:00:00,1,0.0,0.7989999999999995,False
PLES_2019S2_HOBO_QLF,2019-02-04 15:00:00,2019-02-04 15:00:00,1,0.0,0.6989999999999981,False
PLES_2019S2_HOBO_QLF,2019-02-09 17:00:00,2019-02-09 17:00:00,1,0.0,0.5999999999999979,False
PLES_2019S2_HOBO_QLF,2019-02-12 18:00:00,2019-02-12 18:00:00,1,0.0,0.5019999999999989,False
PLES_2019S2_HOBO_QLF,2019-02-21 15:00:00,2019-02-21 15:00:00,1,0.0,1.1099999999999994,False
PLES_2019S2_HOBO_QLF,2019-02-23 16:00:00,2019-02-23 16:00:00,1,0.0,0.6069999999999993,False
PLES_2019S2_HOBO_QLF,2019-03-06 14:00:00,2019-03-06 14:00:00,1,0.0,0.504999999999999,False
PLES_2019S2_HOBO_QLF,2019-03-07 15:00:00,2019-03-07 15:00:00,1,0.0,0.8060000000000009,False
PLES_2019S2_HOBO_QLF,2019-03-08 15:00:00,2019-03-08 15:00:00,1,0.0,0.5040000000000013,False
PLES_2019S2_HOBO_QLF,2019-03-09 15:00:00,2019-03-09 16:00:00,2,1.0,0.7050000000000018,False
PLES_2019S2_HOBO_QLF,2019-03-10 15:00:00,2019-03-10 16:00:00,2,1.0,0.9090000000000024,False
PLES_2019S2_HOBO_QLF,2019-03-12 17:00:00,2019-03-12 17:00:00,1,0.0,0.602999999999998,False
PLES_2019S2_HOBO_QLF,2019-04-08 16:00:00,2019-04-08 16:00:00,1,0.0,0.6019999999999968,False
PLES_2019S2_HOBO_QLF,2019-04-21 15:00:00,2019-04-21 15:00:00,1,0.0,0.904,False
PLES_2019S2_HOBO_QLF,2019-04-23 15:00:00,2019-04-23 16:00:00,2,1.0,0.504999999999999,False
PLES_2019S2_HOBO_QLF,2019-04-25 15:00:00,2019-04-25 15:00:00,1,0.0,0.602999999999998,False
PLES_2019S2_HOBO_QLF,2019-08-18 16:00:00,2019-08-18 16:00:00,1,0.0,0.9699999999999988,False
PLES_2019S2_HOBO_QLF,2019-08-19 17:00:00,2019-08-19 17:00:00,1,0.0,0.971,False
PLES_2019S2_HOBO_QLF,2019-08-31 15:00:00,2019-08-31 15:00:00,1,0.0,0.8769999999999989,False
PLES_2019S2_HOBO_QLF,2019-09-05 16:00:00,2019-09-05 16:00:00,1,0.0,0.5850000000000009,False
PLES_2019S2_HOBO_QLF,2019-09-16 15:00:00,2019-09-16 15:00:00,1,0.0,0.5869999999999997,False
PLES_2019S2_HOBO_QLF,2019-09-17 12:00:00,2019-09-17 12:00:00,1,0.0,1.2749999999999986,False
PLES_2021S2_HOBO_QLF,2021-08-09 10:30:23,2021-08-09 10:30:23,1,0.0,0.5779999999999994,False
PLES_2021S2_HOBO_QLF,2021-08-10 12:30:23,2021-08-10 12:30:23,1,0.0,0.5789999999999971,False
PLES_2021S2_HOBO_QLF,2021-08-11 10:30:23,2021-08-11 14:30:23,3,4.0,0.7750000000000021,False
PLES_2021S2_HOBO_QLF,2021-08-12 02:30:23,2021-08-21 18:30:23,117,232.0,1.2109999999999983,True
PLES_2022S1_HOBO_QLF,2022-03-17 13:21:38,2022-03-17 13:21:38,1,0.0,1.4830000000000003,False
PLES_2023S1_HOBO_QLF,2022-09-22 06:00:00,2022-09-22 06:00:00,1,0.0,1.9429999999999976,False
PLES_2023S1_HOBO_QLF,2022-09-28 14:00:00,2022-09-28 14:00:00,1,0.0,0.9750000000000014,False
PLES_2023S1_HOBO_QLF,2022-10-13 12:00:00,2022-10-13 12:00:00,1,0.0,0.6890000000000001,False
PLES_2023S1_HOBO_QLF,2022-10-28 14:00:00,2022-10-28 14:00:00,1,0.0,0.5909999999999975,False
PLES_2023S1_HOBO_QLF,2022-10-29 14:00:00,2022-10-29 14:00:00,1,0.0,0.5909999999999975,False
PLES_2023S1_HOBO_QLF,2022-11-13 13:00:00,2022-11-13 13:00:00,1,0.0,0.5899999999999999,False
PLES_2023S1_HOBO_QLF,2022-11-15 17:00:00,2022-11-15 17:00:00,1,0.0,0.8820000000000014,False
PLES_2023S1_HOBO_QLF,2023-01-01 21:00:00,2023-01-01 21:00:00,1,0.0,0.5850000000000009,False
PLES_2023S1_HOBO_QLF,2023-01-11 17:00:00,2023-01-11 17:00:00,1,0.0,0.5899999999999999,False
PLES_2023S1_HOBO_QLF,2023-01-13 13:00:00,2023-01-13 13:00:00,1,0.0,0.6890000000000001,False
PLES_2023S1_HOBO_QLF,2023-01-15 13:00:00,2023-01-15 13:00:00,1,0.0,0.5889999999999986,False
PLES_2023S1_HOBO_QLF,2023-01-16 17:00:00,2023-01-16 17:00:00,1,0.0,0.5899999999999999,False
PLES_2023S1_HOBO_QLF,2023-01-17 15:00:00,2023-01-17 15:00:00,1,0.0,0.5909999999999975,False
PLES_2023S1_HOBO_QLF,2023-01-22 13:00:00,2023-01-22 13:00:00,1,0.0,0.6920000000000002,False
PLES_2023S1_HOBO_QLF,2023-01-24 15:00:00,2023-01-24 15:00:00,1,0.0,0.6890000000000001,False
PLES_2023S1_HOBO_QLF,2023-01-30 19:00:00,2023-01-30 19:00:00,1,0.0,0.5919999999999987,False
PLES_2023S1_HOBO_QLF,2023-01-31 15:00:00,2023-01-31 15:00:00,1,0.0,0.6890000000000001,False
PLES_2023S1_HOBO_QLF,2023-02-02 11:00:00,2023-02-02 11:00:00,1,0.0,0.5920000000000023,False
PLES_2023S1_HOBO_QLF,2023-02-03 23:00:00,2023-02-03 23:00:00,1,0.0,0.5910000000000011,False
PLES_2023S1_HOBO_QLF,2023-02-06 13:00:00,2023-02-06 13:00:00,1,0.0,0.8840000000000003,False
PLES_2023S1_HOBO_QLF,2023-02-10 15:00:00,2023-02-10 15:00:00,1,0.0,0.5949999999999989,False
PLES_2023S1_HOBO_QLF,2023-02-12 15:00:00,2023-02-12 15:00:00,1,0.0,0.7940000000000005,False
PLES_2023S1_HOBO_QLF,2023-02-13 15:00:00,2023-02-13 15:00:00,1,0.0,0.5939999999999976,False
PLES_2023S1_HOBO_QLF,2023-02-16 21:00:00,2023-02-16 21:00:00,1,0.0,0.5899999999999999,False
PLES_2023S1_HOBO_QLF,2023-02-25 15:00:00,2023-02-25 15:00:00,1,0.0,0.7929999999999993,False
PLES_2023S1_HOBO_QLF,2023-03-01 16:00:00,2023-03-01 18:00:00,2,2.0,0.7859999999999978,False
PLES_2023S1_HOBO_QLF,2023-03-07 12:00:00,2023-03-07 12:00:00,1,0.0,0.5910000000000011,False
PLES_2023S1_HOBO_QLF,2023-03-18 14:00:00,2023-03-18 14:00:00,1,0.0,0.5950000000000024,False
PLES_2023S1_HOBO_QLF,2023-03-25 14:00:00,2023-03-25 14:00:00,1,0.0,0.597999999999999,False
PLES_2023S1_HOBO_QLF,2023-04-05 10:00:00,2023-04-05 10:00:00,1,0.0,0.990000000000002,False
PLES_2025S1_HOBO_QLF,2024-09-11 08:36:23,2024-10-01 10:36:23,242,482.0,1.1849999999999987,True
PLES_2025S1_HOBO_QLF,2024-10-01 14:36:23,2024-10-02 10:36:23,11,20.0,0.7889999999999979,False
PLES_2025S1_HOBO_QLF,2024-10-02 14:36:23,2024-10-23 12:36:23,252,502.0,0.8840000000000003,True
PLES_2025S1_HOBO_QLF,2024-10-23 16:36:23,2024-10-27 18:36:23,50,98.0,0.7889999999999979,True
PLES_2025S1_HOBO_QLF,2024-10-27 22:36:23,2024-11-01 10:36:23,55,108.0,0.7850000000000001,True
PLES_2025S1_HOBO_QLF,2024-11-01 14:36:23,2024-11-02 10:36:23,11,20.0,0.7860000000000014,False
PLES_2025S1_HOBO_QLF,2024-11-02 14:36:23,2024-11-06 11:36:23,47,93.0,0.7860000000000014,True
PLES_2025S1_HOBO_QLF,2024-11-06 15:36:23,2024-11-18 11:36:23,143,284.0,0.7899999999999991,True
PLES_2025S1_HOBO_QLF,2024-11-18 15:36:23,2024-11-21 15:36:23,37,72.0,0.7910000000000004,True
PLES_2025S1_HOBO_QLF,2024-11-21 21:36:23,2024-11-25 13:36:23,45,88.0,0.7850000000000001,True
PLES_2025S1_HOBO_QLF,2024-11-25 17:36:23,2024-11-26 11:36:23,10,18.0,0.6870000000000012,False
PLES_2025S1_HOBO_QLF,2024-11-26 15:36:23,2024-11-30 13:36:23,48,94.0,0.7840000000000025,True
PLES_2025S1_HOBO_QLF,2024-11-30 17:36:23,2024-12-03 13:36:23,35,68.0,0.7859999999999978,True
PLES_2025S1_HOBO_QLF,2024-12-03 17:36:23,2024-12-04 13:36:23,11,20.0,0.7899999999999991,False
PLES_2025S1_HOBO_QLF,2024-12-04 17:36:23,2024-12-06 15:36:23,24,46.0,0.7880000000000003,True
PLES_2025S1_HOBO_QLF,2024-12-06 19:36:23,2024-12-07 15:36:23,11,20.0,0.7899999999999991,False
PLES_2025S1_HOBO_QLF,2024-12-07 19:36:23,2024-12-08 17:36:23,12,22.0,0.6939999999999991,False
PLES_2025S1_HOBO_QLF,2024-12-08 21:36:23,2024-12-08 21:36:23,1,0.0,0.6849999999999987,False
PLES_2025S1_HOBO_QLF,2024-12-09 01:36:23,2024-12-09 19:36:23,10,18.0,0.7840000000000025,False
PLES_2025S1_HOBO_QLF,2024-12-09 23:36:23,2024-12-20 15:36:23,129,256.0,0.985000000000003,True
PLES_2025S1_HOBO_QLF,2024-12-20 21:36:23,2024-12-21 15:36:23,10,18.0,0.990000000000002,False
PLES_2025S1_HOBO_QLF,2024-12-21 21:36:23,2024-12-25 19:36:23,48,94.0,0.8860000000000028,True
PLES_2025S1_HOBO_QLF,2024-12-25 23:36:23,2024-12-26 21:36:23,12,22.0,0.7809999999999988,False
PLES_2025S1_HOBO_QLF,2024-12-27 01:36:23,2024-12-29 13:36:23,31,60.0,0.7850000000000001,True
PLES_2025S1_HOBO_QLF,2024-12-29 17:36:23,2024-12-30 13:36:23,11,20.0,0.6870000000000012,False
PLES_2025S1_HOBO_QLF,2024-12-30 17:36:23,2025-01-07 17:36:23,97,192.0,0.7859999999999978,True
PLES_2025S1_HOBO_QLF,2025-01-07 21:36:23,2025-01-13 09:36:23,67,132.0,0.6870000000000012,True
PLES_2025S1_HOBO_QLF,2025-01-13 17:36:23,2025-01-14 13:36:23,11,20.0,0.6870000000000012,False
PLES_2025S1_HOBO_QLF,2025-01-14 17:36:23,2025-01-15 09:36:23,9,16.0,0.6870000000000012,False
PLES_2025S1_HOBO_QLF,2025-01-15 13:36:23,2025-01-16 07:36:23,10,18.0,0.6879999999999988,False
PLES_2025S1_HOBO_QLF,2025-01-16 13:36:23,2025-01-17 11:36:23,12,22.0,0.6890000000000001,False
PLES_2025S1_HOBO_QLF,2025-01-17 15:36:23,2025-01-18 11:36:23,11,20.0,0.690999999999999,False
PLES_2025S1_HOBO_QLF,2025-01-18 15:36:23,2025-01-18 15:36:23,1,0.0,0.6989999999999981,False
PLES_2025S1_HOBO_QLF,2025-01-18 19:36:23,2025-01-19 15:36:23,11,20.0,0.8960000000000008,False
PLES_2025S1_HOBO_QLF,2025-01-19 19:36:23,2025-01-20 15:36:23,11,20.0,0.7959999999999994,False
PLES_2025S1_HOBO_QLF,2025-01-20 19:36:23,2025-01-21 17:36:23,12,22.0,0.7899999999999991,False
PLES_2025S1_HOBO_QLF,2025-01-21 23:36:23,2025-01-22 15:36:23,9,16.0,0.7940000000000005,False
PLES_2025S1_HOBO_QLF,2025-01-22 19:36:23,2025-01-23 15:36:23,11,20.0,0.7870000000000026,False
PLES_2025S1_HOBO_QLF,2025-01-23 19:36:23,2025-01-24 21:36:23,14,26.0,0.7910000000000004,True
PLES_2025S1_HOBO_QLF,2025-01-25 01:36:23,2025-01-26 09:36:23,17,32.0,0.7929999999999993,True
PLES_2025S1_HOBO_QLF,2025-01-26 13:36:23,2025-01-29 09:36:23,35,68.0,0.7899999999999991,True
PLES_2025S1_HOBO_QLF,2025-01-29 13:36:23,2025-01-31 11:36:23,24,46.0,0.7899999999999991,True
PLES_2025S1_HOBO_QLF,2025-01-31 15:36:23,2025-02-02 15:36:23,25,48.0,0.8889999999999993,True
PLES_2025S1_HOBO_QLF,2025-02-02 19:36:23,2025-02-07 19:36:23,61,120.0,0.7899999999999991,True
PLES_2025S1_HOBO_QLF,2025-02-07 23:36:23,2025-02-13 11:36:23,67,132.0,0.8929999999999971,True
PLES_2025S1_HOBO_QLF,2025-02-13 15:36:23,2025-02-15 11:36:23,23,44.0,0.7929999999999993,True
PLES_2025S1_HOBO_QLF,2025-02-15 17:36:23,2025-02-16 10:36:23,10,17.0,0.7910000000000004,False
PLES_2025S1_HOBO_QLF,2025-02-16 16:36:23,2025-02-17 12:36:23,11,20.0,0.7950000000000017,False
PLES_2025S1_HOBO_QLF,2025-02-17 16:36:23,2025-02-19 14:36:23,24,46.0,0.7950000000000017,True
PLES_2025S1_HOBO_QLF,2025-02-19 18:36:23,2025-02-20 16:36:23,12,22.0,0.7870000000000026,False
PLES_2025S1_HOBO_QLF,2025-02-20 20:36:23,2025-02-21 14:36:23,10,18.0,0.7910000000000004,False
PLES_2025S1_HOBO_QLF,2025-02-21 18:36:23,2025-02-22 08:36:23,8,14.0,0.7850000000000001,False
PLES_2025S1_HOBO_QLF,2025-02-22 12:36:23,2025-02-22 12:36:23,1,0.0,0.7880000000000003,False
PLES_2025S1_HOBO_QLF,2025-02-22 18:36:23,2025-02-22 18:36:23,1,0.0,0.7889999999999979,False
PLES_2025S1_HOBO_QLF,2025-02-22 22:36:23,2025-02-23 20:36:23,12,22.0,0.7889999999999979,False
PLES_2025S1_HOBO_QLF,2025-02-24 02:36:23,2025-02-26 08:36:23,28,54.0,0.7880000000000003,True
PLES_2025S1_HOBO_QLF,2025-02-26 14:36:23,2025-02-27 10:36:23,11,20.0,0.7860000000000014,False
PLES_2025S1_HOBO_QLF,2025-02-27 14:36:23,2025-03-01 10:36:23,23,44.0,0.7880000000000003,True
PLES_2025S1_HOBO_QLF,2025-03-01 16:36:23,2025-03-02 10:36:23,10,18.0,0.786999999999999,False
PLES_2025S1_HOBO_QLF,2025-03-02 14:36:23,2025-03-03 10:36:23,11,20.0,0.7870000000000026,False
PLES_2025S1_HOBO_QLF,2025-03-03 14:36:23,2025-03-06 12:36:23,36,70.0,0.7910000000000004,True
PLES_2025S1_HOBO_QLF,2025-03-06 16:36:23,2025-03-09 10:36:23,34,66.0,0.7929999999999993,True
PLES_2025S1_HOBO_QLF,2025-03-09 14:36:23,2025-03-12 10:36:23,35,68.0,0.7929999999999993,True
PLES_2025S1_HOBO_QLF,2025-03-12 14:36:23,2025-03-14 08:36:23,22,42.0,0.7929999999999993,True
PLES_2025S1_HOBO_QLF,2025-03-14 12:36:23,2025-03-15 12:36:23,13,24.0,0.7940000000000005,True
PLES_2025S1_HOBO_QLF,2025-03-15 16:36:23,2025-03-16 10:36:23,10,18.0,0.7950000000000017,False
PLES_2025S1_HOBO_QLF,2025-03-16 14:36:23,2025-03-17 10:36:23,11,20.0,0.7970000000000006,False
PLES_2025S1_HOBO_QLF,2025-03-17 14:36:23,2025-03-18 10:36:23,11,20.0,0.7970000000000006,False
PLES_2025S1_HOBO_QLF,2025-03-18 14:36:23,2025-03-20 14:36:23,25,48.0,0.7989999999999995,True
PLES_2025S1_HOBO_QLF,2025-03-20 18:36:23,2025-03-22 16:36:23,24,46.0,1.1960000000000015,True
PNOR_2022S2_HOBO_QLF,2022-03-24 22:11:42,2022-03-24 22:11:42,1,0.0,0.593,False
PNOR_2022S2_HOBO_QLF,2022-03-25 06:11:42,2022-03-25 16:11:42,6,10.0,1.001999999999999,False
PNOR_2022S2_HOBO_QLF,2022-03-26 00:11:42,2022-03-26 00:11:42,1,0.0,0.5939999999999976,False
PNOR_2022S2_HOBO_QLF,2022-03-26 10:11:42,2022-03-26 14:11:42,3,4.0,0.8999999999999986,False
PNOR_2022S2_HOBO_QLF,2022-03-27 10:11:42,2022-03-27 22:11:42,7,12.0,0.8989999999999974,False
PNOR_2022S2_HOBO_QLF,2022-03-28 02:11:42,2022-03-28 06:11:42,3,4.0,0.5939999999999976,False
PNOR_2022S2_HOBO_QLF,2022-03-28 10:11:42,2022-03-28 14:11:42,3,4.0,0.7970000000000006,False
PNOR_2022S2_HOBO_QLF,2022-03-28 18:11:42,2022-03-28 20:11:42,2,2.0,0.5950000000000024,False
PNOR_2022S2_HOBO_QLF,2022-03-29 00:11:42,2022-03-29 14:11:42,8,14.0,0.8969999999999985,False
PNOR_2022S2_HOBO_QLF,2022-03-29 18:11:42,2022-03-29 20:11:42,2,2.0,0.5950000000000024,False
PNOR_2022S2_HOBO_QLF,2022-03-30 00:11:42,2022-03-30 06:11:42,4,6.0,0.5949999999999989,False
PNOR_2022S2_HOBO_QLF,2022-03-30 10:11:42,2022-03-30 16:11:42,4,6.0,0.7989999999999995,False
PNOR_2022S2_HOBO_QLF,2022-03-30 20:11:42,2022-03-31 04:11:42,5,8.0,0.5950000000000024,False
PNOR_2022S2_HOBO_QLF,2022-03-31 10:11:42,2022-03-31 16:11:42,4,6.0,0.8999999999999986,False
PNOR_2022S2_HOBO_QLF,2022-03-31 20:11:42,2022-03-31 20:11:42,1,0.0,0.5960000000000001,False
PNOR_2022S2_HOBO_QLF,2022-04-01 02:11:42,2022-04-01 02:11:42,1,0.0,0.5949999999999989,False
PNOR_2022S2_HOBO_QLF,2022-04-01 10:11:42,2022-04-01 18:11:42,5,8.0,0.8020000000000032,False
PNOR_2022S2_HOBO_QLF,2022-04-02 10:11:42,2022-04-02 14:11:42,3,4.0,0.902000000000001,False
PNOR_2022S2_HOBO_QLF,2022-04-03 10:11:42,2022-04-03 10:11:42,1,0.0,0.6010000000000026,False
PNOR_2022S2_HOBO_QLF,2022-04-03 14:11:42,2022-04-03 14:11:42,1,0.0,0.6989999999999981,False
PNOR_2022S2_HOBO_QLF,2022-04-04 10:11:42,2022-04-04 14:11:42,3,4.0,0.7019999999999982,False
PNOR_2022S2_HOBO_QLF,2022-04-05 12:11:42,2022-04-05 14:11:42,2,2.0,0.8029999999999973,False
PNOR_2022S2_HOBO_QLF,2022-04-06 12:11:42,2022-04-06 14:11:42,2,2.0,0.7020000000000017,False
PNOR_2022S2_HOBO_QLF,2022-04-08 12:11:42,2022-04-08 14:11:42,2,2.0,0.7019999999999982,False
PNOR_2022S2_HOBO_QLF,2022-04-09 10:11:42,2022-04-09 10:11:42,1,0.0,0.5010000000000012,False
PNOR_2022S2_HOBO_QLF,2022-04-09 14:11:42,2022-04-09 14:11:42,1,0.0,0.5999999999999979,False
PNOR_2022S2_HOBO_QLF,2022-04-10 12:11:42,2022-04-10 14:11:42,2,2.0,0.7010000000000005,False
PNOR_2022S2_HOBO_QLF,2022-04-11 12:11:42,2022-04-11 14:11:42,2,2.0,0.6989999999999981,False
PNOR_2022S2_HOBO_QLF,2022-04-12 12:11:42,2022-04-12 14:11:42,2,2.0,0.5990000000000002,False
PNOR_2022S2_HOBO_QLF,2022-04-13 12:11:42,2022-04-13 12:11:42,1,0.0,0.6009999999999991,False
PNOR_2022S2_HOBO_QLF,2022-04-14 12:11:42,2022-04-14 12:11:42,1,0.0,0.5990000000000002,False
